#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         351   -0.379483   -0.417546  0.00257784
         352   -0.396244   -0.417485  0.00257123
         353   -0.389309   -0.417405  0.00256519
         354    -0.31175   -0.417107  0.00257524
         355   -0.347058    -0.41691  0.00257554
         356   -0.399124    -0.41686  0.00256879
         357   -0.418953   -0.416865   0.0025616
         358   -0.415388   -0.416861  0.00255445
         359   -0.404215   -0.416826  0.00254757
         360    -0.42435   -0.416847  0.00254058
         361   -0.343689   -0.416644  0.00254162
         362   -0.404471   -0.416611  0.00253482
         363   -0.381477   -0.416514  0.00252968
         364   -0.419377   -0.416522  0.00252274
         365   -0.380326   -0.416423  0.00251778
         366   -0.306337   -0.416122   0.0025288
         367   -0.360447    -0.41597  0.00252646
         368   -0.441228   -0.416039  0.00252053
         369   -0.426005   -0.416066  0.00251384
         370   -0.361355   -0.415918  0.00251139
         371   -0.429971   -0.415956  0.00250491
         372   -0.414134   -0.415951  0.00249818
         373   -0.351442   -0.415778  0.00249746
         374   -0.414045   -0.415773  0.00249079
         375   -0.455782    -0.41588  0.00248643
         376   -0.387474   -0.415804  0.00248096
         377   -0.390451   -0.415737  0.00247529
         378   -0.412755   -0.415729  0.00246876
         379   -0.428936   -0.415764  0.00246249
         380   -0.396522   -0.415714  0.00245653
         381   -0.431696   -0.415756  0.00245044
         382   -0.362622   -0.415616  0.00244797
         383   -0.396727   -0.415567  0.00244208
         384   -0.408576   -0.415549  0.00243578
         385   -0.410862   -0.415537  0.00242949
         386   -0.346954   -0.415359  0.00242968
         387   -0.414556   -0.415357   0.0024234
         388   -0.408134   -0.415338  0.00241723
         389   -0.413417   -0.415333  0.00241102
         390    -0.36149   -0.415195  0.00240879
         391   -0.433503   -0.415242  0.00240308
         392   -0.428045   -0.415275  0.00239717
         393   -0.342938   -0.415091  0.00239813
         394   -0.370021   -0.414976  0.00239477
         395   -0.391736   -0.414918  0.00238943
         396   -0.451574    -0.41501  0.00238519
         397    -0.43662   -0.415065   0.0023798
         398   -0.389909   -0.415001  0.00237466
         399   -0.415303   -0.415002  0.00236871
         400   -0.486518   -0.415181  0.00236953
         401   -0.460913   -0.415295  0.00236636
         402   -0.428071   -0.415327  0.00236069
         403   -0.410372   -0.415314  0.00235486
         404    -0.37232   -0.415208  0.00235144
         405   -0.387119   -0.415139  0.00234665
         406   -0.405553   -0.415115  0.00234099
         407   -0.400995    -0.41508   0.0023355
         408   -0.383259   -0.415002  0.00233108
         409   -0.340796   -0.414821  0.00233243
         410   -0.430732    -0.41486  0.00232706
         411    -0.42297   -0.414879  0.00232148
         412   -0.383289   -0.414803  0.00231711
         413   -0.434349    -0.41485  0.00231199
         414    -0.42212   -0.414868  0.00230647
         415   -0.373431   -0.414768  0.00230307
         416   -0.346895   -0.414605  0.00230331
         417   -0.376695   -0.414514  0.00229958
         418   -0.306276   -0.414255  0.00230861
         419   -0.318577   -0.414026  0.00231436
         420   -0.262651   -0.413666  0.00233675
         421   -0.391388   -0.413613   0.0023318
         422   -0.417842   -0.413623  0.00232629
         423   -0.382085   -0.413549  0.00232199
         424   -0.408588   -0.413537  0.00231654
         425   -0.364996   -0.413423   0.0023139
         426    -0.42134   -0.413441  0.00230855
         427   -0.401813   -0.413414   0.0023033
         428   -0.364721     -0.4133  0.00230073
         429   -0.408435   -0.413289  0.00229539
         430   -0.399441   -0.413257  0.00229028
         431   -0.415576   -0.413262  0.00228497
         432   -0.425758   -0.413291  0.00227987
         433   -0.458034   -0.413394  0.00227694
         434   -0.410082   -0.413387  0.00227171
         435   -0.389916   -0.413333  0.00226713
         436   -0.443245   -0.413401  0.00226296
         437   -0.450163   -0.413485  0.00225935
         438   -0.408111   -0.413473  0.00225422
         439   -0.460413    -0.41358  0.00225162
         440   -0.425684   -0.413608  0.00224667
         441   -0.444914   -0.413679   0.0022427
         442   -0.431996    -0.41372  0.00223801
         443   -0.505258   -0.413927  0.00224248
         444   -0.454836   -0.414019  0.00223932
         445   -0.417437   -0.414027   0.0022343
         446   -0.355226   -0.413895  0.00223318
         447   -0.300354   -0.413641  0.00224258
         448   -0.376715   -0.413558  0.00223909
         449   -0.414672   -0.413561   0.0022341
         450   -0.355444   -0.413432  0.00223287
         451   -0.363357   -0.413321  0.00223067
         452   -0.350711   -0.413182  0.00223004
         453   -0.388777   -0.413128  0.00222576
         454   -0.347833   -0.412984   0.0022255
         455   -0.401879    -0.41296  0.00222075
         456   -0.369463   -0.412865  0.00221792
         457   -0.332321   -0.412688  0.00222006
         458    -0.40958   -0.412682  0.00221522
         459   -0.392575   -0.412638  0.00221083
         460   -0.432204    -0.41268  0.00220643
         461   -0.398659    -0.41265  0.00220186
         462   -0.321007   -0.412451  0.00220601
         463   -0.392962   -0.412409  0.00220165
         464   -0.389144   -0.412359  0.00219747
         465   -0.396634   -0.412325  0.00219301
         466   -0.374034   -0.412243  0.00218984
         467   -0.373272    -0.41216  0.00218674
         468   -0.390395   -0.412113  0.00218256
         469   -0.348871   -0.411978  0.00218207
         470   -0.339014   -0.411823  0.00218294
         471   -0.328161   -0.411646  0.00218552
         472   -0.370389   -0.411558  0.00218264
         473    -0.39149   -0.411516  0.00217844
         474   -0.416372   -0.411526  0.00217387
         475   -0.433458   -0.411572  0.00216978
         476    -0.40877   -0.411566  0.00216523
         477   -0.376843   -0.411493  0.00216191
         478   -0.367006     -0.4114  0.00215939
         479   -0.292375   -0.411152  0.00216913
         480   -0.414144   -0.411158  0.00216462
         481   -0.409013   -0.411154  0.00216013
         482   -0.500986    -0.41134  0.00216367
         483   -0.488375     -0.4115  0.00216506
         484   -0.432083   -0.411542  0.00216101
         485   -0.349693   -0.411415  0.00216031
         486   -0.333948   -0.411255  0.00216174
         487   -0.355121    -0.41114  0.00216037
         488   -0.342099   -0.410998  0.00216057
         489   -0.314567   -0.410801  0.00216513
         490   -0.337143   -0.410651  0.00216593
         491   -0.380473   -0.410589  0.00216239
         492   -0.364025   -0.410495  0.00216006
         493   -0.321178   -0.410314  0.00216327
         494   -0.339796   -0.410171  0.00216359
         495   -0.380842   -0.410112  0.00216003
         496   -0.338197   -0.409967  0.00216054
         497   -0.408757   -0.409964  0.00215619
         498   -0.428031       -0.41  0.00215217
         499   -0.365942   -0.409912  0.00214966
         500   -0.387897   -0.409868  0.00214582
         501   -0.438115   -0.409925  0.00214227
         502   -0.405639   -0.409916  0.00213802
         503   -0.413198   -0.409923  0.00213378
         504   -0.395106   -0.409893  0.00212975
         505   -0.370731   -0.409816  0.00212694
         506   -0.398241   -0.409793  0.00212286
         507   -0.416912   -0.409807  0.00211872
         508   -0.420917   -0.409829  0.00211467
         509   -0.459581   -0.409926  0.00211277
         510   -0.502831   -0.410109  0.00211647
         511    -0.45154    -0.41019  0.00211388
         512   -0.366728   -0.410105  0.00211145
         513   -0.358526   -0.410004  0.00210973
         514   -0.436959   -0.410057  0.00210627
         515   -0.393381   -0.410024  0.00210243
         516   -0.351838   -0.409911  0.00210138
         517   -0.386023   -0.409865  0.00209782
         518   -0.372387   -0.409793  0.00209502
         519   -0.379622   -0.409735  0.00209179
         520   -0.391583     -0.4097  0.00208806
         521   -0.352454    -0.40959  0.00208694
         522   -0.351436   -0.409479  0.00208591
         523   -0.354187   -0.409373   0.0020846
         524   -0.341043   -0.409242   0.0020847
         525   -0.310246   -0.409054  0.00208924
         526   -0.392144   -0.409022  0.00208552
         527   -0.372268   -0.408952  0.00208272
         528   -0.345762   -0.408832  0.00208221
         529   -0.337819   -0.408698   0.0020826
         530   -0.368496   -0.408622  0.00208005
         531   -0.439491    -0.40868  0.00207695
         532   -0.330401   -0.408533  0.00207825
         533   -0.360002   -0.408442  0.00207634
         534   -0.438004   -0.408498  0.00207319
         535   -0.454348   -0.408583  0.00207109
         536   -0.473702   -0.408705  0.00207079
         537   -0.417001    -0.40872  0.00206699
         538   -0.406197   -0.408716  0.00206315
         539   -0.452324   -0.408796  0.00206091
         540   -0.464897     -0.4089  0.00205971
         541   -0.458516   -0.408992  0.00205794
         542     -0.4716   -0.409108  0.00205738
         543   -0.509948   -0.409293  0.00206196
         544    -0.49589   -0.409452   0.0020643
         545   -0.406139   -0.409446  0.00206053
         546   -0.420376   -0.409466  0.00205685
         547   -0.412717   -0.409472   0.0020531
         548   -0.346606   -0.409358  0.00205255
         549   -0.428755   -0.409393  0.00204912
         550   -0.391822   -0.409361  0.00204564
         551   -0.397661    -0.40934  0.00204204
         552   -0.416133   -0.409352  0.00203838
         553   -0.351338   -0.409247  0.00203739
         554   -0.363741   -0.409165  0.00203537
         555   -0.411504   -0.409169   0.0020317
         556   -0.494886   -0.409323  0.00203389
         557   -0.470481   -0.409433   0.0020332
         558   -0.417464   -0.409448  0.00202961
         559   -0.407637   -0.409444  0.00202598
         560   -0.416829   -0.409458   0.0020224
         561   -0.435304   -0.409504  0.00201932
         562   -0.415519   -0.409514  0.00201576
         563   -0.476251   -0.409633  0.00201566
         564   -0.421422   -0.409654   0.0020122
         565   -0.482671   -0.409783  0.00201278
         566   -0.431562   -0.409821  0.00200959
         567   -0.424613   -0.409848  0.00200622
         568   -0.438015   -0.409897   0.0020033
         569   -0.401572   -0.409882  0.00199983
         570   -0.407657   -0.409879  0.00199633
         571   -0.367255   -0.409804  0.00199423
         572   -0.370281   -0.409735  0.00199194
         573   -0.418845   -0.409751  0.00198852
         574   -0.396129   -0.409727   0.0019852
         575   -0.284658   -0.409509  0.00199363
         576   -0.362566   -0.409428  0.00199183
         577   -0.422977   -0.409451  0.00198852
         578   -0.417041   -0.409465  0.00198512
         579   -0.451193   -0.409537    0.001983
         580   -0.472457   -0.409645  0.00198255
         581    -0.45362   -0.409721  0.00198058
         582   -0.375896   -0.409663  0.00197803
         583   -0.407878    -0.40966  0.00197464
         584   -0.372801   -0.409597  0.00197226
         585   -0.422588   -0.409619  0.00196902
         586   -0.448798   -0.409686  0.00196679
         587   -0.408612   -0.409684  0.00196344
         588   -0.400548   -0.409668  0.00196017
         589   -0.450535   -0.409738  0.00195807
         590   -0.410468   -0.409739  0.00195475
         591   -0.428207    -0.40977  0.00195169
         592   -0.422079   -0.409791   0.0019485
         593   -0.403294    -0.40978  0.00194525
         594   -0.307784   -0.409608  0.00194954
         595   -0.336957   -0.409486  0.00195008
         596    -0.36505   -0.409412  0.00194823
         597   -0.396818    -0.40939  0.00194508
         598   -0.467955   -0.409488   0.0019443
         599   -0.397843   -0.409469  0.00194115
         600   -0.438615   -0.409518  0.00193852
         601     -0.4854   -0.409644   0.0019394
         602   -0.421659   -0.409664  0.00193628
         603   -0.338703   -0.409546  0.00193664
         604   -0.380488   -0.409498  0.00193403
         605   -0.327786   -0.409363  0.00193555
         606   -0.292212    -0.40917  0.00194198
         607   -0.409202    -0.40917  0.00193879
         608   -0.466298   -0.409264  0.00193787
         609   -0.426586   -0.409292   0.0019349
         610   -0.412724   -0.409298  0.00193173
         611   -0.360896   -0.409218   0.0019302
         612   -0.352563   -0.409126  0.00192926
         613   -0.420446   -0.409144   0.0019262
         614   -0.418238   -0.409159  0.00192312
         615   -0.343035   -0.409052    0.001923
         616   -0.376119   -0.408998  0.00192062
         617   -0.390784   -0.408969  0.00191773
         618   -0.336885   -0.408852  0.00191817
         619   -0.396108   -0.408831  0.00191519
         620   -0.481441   -0.408949  0.00191567
         621   -0.383848   -0.408908  0.00191302
         622   -0.384057   -0.408868  0.00191036
         623   -0.451087   -0.408936  0.00190849
         624   -0.426975   -0.408965  0.00190565
         625   -0.438679   -0.409012   0.0019032
         626   -0.397184   -0.408994  0.00190025
         627   -0.361992   -0.408919   0.0018987
         628    -0.41968   -0.408936  0.00189575
         629   -0.377589   -0.408886  0.00189339
         630   -0.407193   -0.408883  0.00189039
         631   -0.389191   -0.408852  0.00188765
         632   -0.380002   -0.408806  0.00188522
         633    -0.41023   -0.408809  0.00188224
         634   -0.346625    -0.40871  0.00188182
         635   -0.357524    -0.40863  0.00188059
         636   -0.409802   -0.408632  0.00187763
         637   -0.455745   -0.408706  0.00187614
         638   -0.463302   -0.408791  0.00187515
         639    -0.45176   -0.408858  0.00187342
         640   -0.470064   -0.408954  0.00187293
         641   -0.345378   -0.408855  0.00187263
         642   -0.382506   -0.408814  0.00187017
         643   -0.416404   -0.408826   0.0018673
         644   -0.374274   -0.408772  0.00186517
         645   -0.377167   -0.408723  0.00186292
         646   -0.396054   -0.408703  0.00186014
         647   -0.428762   -0.408734  0.00185752
         648   -0.337502   -0.408625   0.0018579
         649    -0.40357   -0.408617  0.00185506
         650    -0.37613   -0.408567  0.00185288
         651   -0.354212   -0.408483  0.00185191
         652   -0.321833    -0.40835  0.00185383
         653   -0.371222   -0.408293  0.00185187
         654   -0.408045   -0.408293  0.00184904
         655   -0.360054   -0.408219  0.00184768
         656   -0.393858   -0.408198  0.00184499
         657   -0.414359   -0.408207  0.00184221
         658   -0.331851   -0.408091  0.00184306
         659   -0.396871   -0.408074  0.00184034
