#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         529 1.78182e+10        -nan         nan
         530 1.08396e+06        -nan         nan
         531 1.28324e+08        -nan         nan
         532 1.68904e+07        -nan         nan
         533 2.20984e+08        -nan         nan
         534  3.0214e+08        -nan         nan
         535 6.54701e+08        -nan         nan
         536 1.25841e+08        -nan         nan
         537 7.74186e+07        -nan         nan
         538 2.88082e+12        -nan         nan
         539 1.05465e+07        -nan         nan
         540 1.48847e+07        -nan         nan
         541 3.18489e+07        -nan         nan
         542 1.81239e+15        -nan         nan
         543        -nan        -nan         nan
         544 2.78582e+09        -nan         nan
         545  1.0584e+07        -nan         nan
         546 8.64936e+06        -nan         nan
         547  9.9474e+06        -nan         nan
         548 4.05055e+08        -nan         nan
         549 1.27799e+07        -nan         nan
         550 3.43751e+07        -nan         nan
         551 3.81219e+08        -nan         nan
         552 2.11062e+07        -nan         nan
         553 3.59191e+08        -nan         nan
         554 1.20692e+09        -nan         nan
         555 2.55587e+07        -nan         nan
         556 4.55834e+06        -nan         nan
         557 2.69541e+11        -nan         nan
         558 5.42986e+13        -nan         nan
         559 2.71954e+11        -nan         nan
         560 1.32571e+07        -nan         nan
         561 8.75368e+07        -nan         nan
         562 3.50298e+10        -nan         nan
         563 6.50431e+08        -nan         nan
         564 8.59179e+06        -nan         nan
         565 1.05751e+07        -nan         nan
         566 8.44819e+10        -nan         nan
         567 3.59557e+07        -nan         nan
         568  1.2524e+15        -nan         nan
         569        -nan        -nan         nan
         570 1.04663e+10        -nan         nan
         571      931885        -nan         nan
         572 2.70802e+11        -nan         nan
         573 1.79679e+10        -nan         nan
         574 1.43001e+08        -nan         nan
         575 6.41714e+10        -nan         nan
         576 1.59342e+11        -nan         nan
         577 1.74459e+08        -nan         nan
         578 3.14587e+06        -nan         nan
         579 3.74203e+07        -nan         nan
         580 8.03788e+08        -nan         nan
         581 3.09959e+06        -nan         nan
         582 1.11417e+07        -nan         nan
         583 1.68766e+08        -nan         nan
         584 6.10694e+09        -nan         nan
         585 1.28995e+10        -nan         nan
         586     71162.8        -nan         nan
         587 2.49554e+07        -nan         nan
         588 2.29164e+07        -nan         nan
         589 4.11345e+08        -nan         nan
         590 6.23128e+06        -nan         nan
         591 1.32805e+09        -nan         nan
         592 3.47048e+11        -nan         nan
         593 4.47128e+08        -nan         nan
         594 6.70979e+11        -nan         nan
         595  7.9615e+08        -nan         nan
         596 4.01342e+07        -nan         nan
         597 3.52337e+14        -nan         nan
         598 2.26493e+07        -nan         nan
         599 3.43168e+08        -nan         nan
         600 4.33589e+09        -nan         nan
         601  1.4597e+06        -nan         nan
         602 1.89296e+07        -nan         nan
         603 1.64208e+08        -nan         nan
         604 4.76307e+08        -nan         nan
         605  4.3079e+06        -nan         nan
         606 3.82112e+09        -nan         nan
         607 1.97257e+12        -nan         nan
         608 1.57806e+10        -nan         nan
         609 1.21675e+06        -nan         nan
         610 7.83954e+10        -nan         nan
         611 1.34551e+17        -nan         nan
         612        -nan        -nan         nan
         613 1.49555e+07        -nan         nan
         614  1.4996e+11        -nan         nan
         615 1.52504e+06        -nan         nan
         616 6.17225e+09        -nan         nan
         617 1.23728e+08        -nan         nan
         618      509385        -nan         nan
         619 1.74443e+06        -nan         nan
         620      790930        -nan         nan
         621 7.27633e+09        -nan         nan
         622 4.91121e+06        -nan         nan
         623 2.01597e+07        -nan         nan
         624 5.73915e+09        -nan         nan
         625      142597        -nan         nan
         626 1.09899e+07        -nan         nan
         627 1.96333e+14        -nan         nan
         628 3.28987e+11        -nan         nan
         629 4.09596e+06        -nan         nan
         630 2.37148e+11        -nan         nan
         631 9.96333e+08        -nan         nan
         632 1.20587e+09        -nan         nan
         633 9.59587e+07        -nan         nan
         634 7.20304e+11        -nan         nan
         635 1.79321e+06        -nan         nan
         636  1.1859e+11        -nan         nan
         637 1.33082e+08        -nan         nan
         638 4.71806e+06        -nan         nan
         639     59277.1        -nan         nan
         640      818921        -nan         nan
         641 1.12405e+08        -nan         nan
         642  2.1101e+06        -nan         nan
         643      584481        -nan         nan
         644 1.80834e+08        -nan         nan
         645 4.21984e+08        -nan         nan
         646 2.09907e+07        -nan         nan
         647 8.36794e+06        -nan         nan
         648 1.11679e+08        -nan         nan
         649 2.90056e+07        -nan         nan
         650 1.50521e+08        -nan         nan
         651 6.53384e+07        -nan         nan
         652 2.16263e+08        -nan         nan
         653  3.7453e+07        -nan         nan
         654 2.58039e+12        -nan         nan
         655 5.12859e+10        -nan         nan
         656 8.10762e+06        -nan         nan
         657 3.15826e+11        -nan         nan
         658 1.10953e+08        -nan         nan
         659 1.75596e+07        -nan         nan
