#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         509    -5.34557    -5.46865  0.00384554
         510    -5.51475    -5.46874  0.00383906
         511    -5.48022    -5.46877  0.00383161
         512    -5.45307    -5.46874  0.00382425
         513    -5.42541    -5.46865  0.00381773
         514    -5.44833    -5.46861  0.00381051
         515    -5.38402    -5.46845  0.00380665
         516    -5.33547    -5.46819  0.00380798
         517    -5.41519    -5.46809    0.003802
         518    -5.34518    -5.46785  0.00380206
         519    -5.32472    -5.46757  0.00380472
         520    -5.43566    -5.46751   0.0037979
         521    -5.44147    -5.46746  0.00379094
         522    -5.41426    -5.46736  0.00378504
         523    -5.43869    -5.46731   0.0037782
         524    -5.42723    -5.46723  0.00377177
         525    -5.38308    -5.46707  0.00376799
         526    -5.46229    -5.46706  0.00376083
         527    -5.39689    -5.46693  0.00375605
         528    -5.44116    -5.46688  0.00374926
         529    -5.39401    -5.46674   0.0037447
         530    -5.46492    -5.46674  0.00373764
         531    -5.44334    -5.46669  0.00373086
         532    -5.57018    -5.46689  0.00372891
         533    -5.57159    -5.46708  0.00372709
         534    -5.55704    -5.46725  0.00372391
         535    -5.60865    -5.46752  0.00372632
         536    -5.65401    -5.46786  0.00373557
         537    -5.58397    -5.46808  0.00373487
         538    -5.52889    -5.46819  0.00372964
         539     -5.5835    -5.46841  0.00372885
         540    -5.57055     -5.4686  0.00372674
         541    -5.47585    -5.46861  0.00371987
         542    -5.44936    -5.46857  0.00371318
         543    -5.48848    -5.46861  0.00370652
         544    -5.46353     -5.4686  0.00369972
         545    -5.46511     -5.4686  0.00369294
         546    -5.51043    -5.46867  0.00368697
         547    -5.50225    -5.46873  0.00368074
         548    -5.47775    -5.46875  0.00367406
         549    -5.40782    -5.46864  0.00366904
         550    -5.34593    -5.46842  0.00366915
         551    -5.41948    -5.46833  0.00366357
         552    -5.37401    -5.46816  0.00366091
         553    -5.45794    -5.46814  0.00365434
         554    -5.50493     -5.4682  0.00364834
         555     -5.5626    -5.46837  0.00364573
