#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         665      1.0085     1.00258  9.5203e-05
         666     1.00854     1.00259 9.54797e-05
         667     1.00857     1.00259 9.57569e-05
         668      1.0086      1.0026 9.60347e-05
         669     1.00863     1.00261 9.63131e-05
         670     1.00866     1.00262 9.65921e-05
         671      1.0087     1.00263 9.68717e-05
         672     1.00873     1.00264 9.71518e-05
         673     1.00876     1.00265 9.74325e-05
         674      1.0088     1.00266 9.77139e-05
         675     1.00883     1.00267 9.79958e-05
         676     1.00886     1.00268 9.82783e-05
         677     1.00889     1.00268 9.85614e-05
         678     1.00893     1.00269 9.88452e-05
         679     1.00896      1.0027 9.91295e-05
         680     1.00899     1.00271 9.94144e-05
         681     1.00903     1.00272 9.96999e-05
         682     1.00906     1.00273  9.9986e-05
         683     1.00909     1.00274 0.000100273
         684     1.00913     1.00275  0.00010056
         685     1.00916     1.00276 0.000100848
         686      1.0092     1.00277 0.000101137
         687     1.00923     1.00278 0.000101426
         688     1.00926     1.00279 0.000101715
         689      1.0093      1.0028 0.000102006
         690     1.00933     1.00281 0.000102297
         691     1.00937     1.00282 0.000102588
         692      1.0094     1.00283 0.000102881
         693     1.00944     1.00283 0.000103173
         694     1.00947     1.00284 0.000103467
         695     1.00951     1.00285 0.000103761
         696     1.00954     1.00286 0.000104056
         697     1.00958     1.00287 0.000104351
         698     1.00961     1.00288 0.000104647
         699     1.00965     1.00289 0.000104944
         700     1.00968      1.0029 0.000105241
         701     1.00972     1.00291 0.000105539
         702     1.00975     1.00292 0.000105837
         703     1.00979     1.00293 0.000106136
         704     1.00982     1.00294 0.000106436
         705     1.00986     1.00295 0.000106736
         706      1.0099     1.00296 0.000107037
         707     1.00993     1.00297 0.000107339
         708     1.00997     1.00298 0.000107641
         709        1.01     1.00299 0.000107944
         710     1.01004       1.003 0.000108248
         711     1.01008     1.00301 0.000108552
         712     1.01011     1.00302 0.000108857
         713     1.01015     1.00303 0.000109163
         714     1.01019     1.00304 0.000109469
         715     1.01022     1.00305 0.000109776
         716     1.01026     1.00306 0.000110083
         717      1.0103     1.00307 0.000110391
         718     1.01033     1.00308   0.0001107
         719     1.01037     1.00309  0.00011101
         720     1.01041      1.0031  0.00011132
         721     1.01045     1.00311 0.000111631
         722     1.01048     1.00312 0.000111942
         723     1.01052     1.00313 0.000112254
         724     1.01056     1.00314 0.000112567
         725      1.0106     1.00315  0.00011288
         726     1.01064     1.00316 0.000113195
         727     1.01067     1.00317 0.000113509
         728     1.01071     1.00318 0.000113825
         729     1.01075     1.00319 0.000114141
         730     1.01079      1.0032 0.000114458
         731     1.01083     1.00321 0.000114775
         732     1.01087     1.00322 0.000115094
         733      1.0109     1.00324 0.000115412
         734     1.01094     1.00325 0.000115732
         735     1.01098     1.00326 0.000116052
         736     1.01102     1.00327 0.000116373
         737     1.01106     1.00328 0.000116695
         738      1.0111     1.00329 0.000117017
         739     1.01114      1.0033  0.00011734
         740     1.01118     1.00331 0.000117664
         741     1.01122     1.00332 0.000117988
         742     1.01126     1.00333 0.000118313
         743      1.0113     1.00334 0.000118639
         744     1.01134     1.00335 0.000118965
         745     1.01138     1.00336 0.000119293
         746     1.01142     1.00337  0.00011962
         747     1.01146     1.00338 0.000119949
         748      1.0115      1.0034 0.000120278
         749     1.01154     1.00341 0.000120608
         750     1.01158     1.00342 0.000120939
         751     1.01162     1.00343 0.000121271
         752     1.01166     1.00344 0.000121603
         753      1.0117     1.00345 0.000121936
         754     1.01175     1.00346 0.000122269
         755     1.01179     1.00347 0.000122603
         756     1.01183     1.00348 0.000122938
         757     1.01187     1.00349 0.000123274
         758     1.01191     1.00351 0.000123611
         759     1.01195     1.00352 0.000123948
         760     1.01199     1.00353 0.000124286
         761     1.01204     1.00354 0.000124624
         762     1.01208     1.00355 0.000124964
         763     1.01212     1.00356 0.000125304
         764     1.01216     1.00357 0.000125645
         765     1.01221     1.00358 0.000125986
         766     1.01225      1.0036 0.000126329
         767     1.01229     1.00361 0.000126672
         768     1.01233     1.00362 0.000127016
         769     1.01238     1.00363  0.00012736
         770     1.01242     1.00364 0.000127706
         771     1.01246     1.00365 0.000128052
         772     1.01251     1.00366 0.000128398
         773     1.01255     1.00368 0.000128746
         774     1.01259     1.00369 0.000129094
         775     1.01264      1.0037 0.000129443
         776     1.01268     1.00371 0.000129793
         777     1.01273     1.00372 0.000130144
         778     1.01277     1.00373 0.000130495
         779     1.01281     1.00374 0.000130847
         780     1.01286     1.00376   0.0001312
         781      1.0129     1.00377 0.000131554
         782     1.01295     1.00378 0.000131908
         783     1.01299     1.00379 0.000132264
         784     1.01304      1.0038  0.00013262
         785     1.01308     1.00382 0.000132976
         786     1.01313     1.00383 0.000133334
         787     1.01317     1.00384 0.000133692
         788     1.01322     1.00385 0.000134051
         789     1.01326     1.00386 0.000134411
         790     1.01331     1.00387 0.000134772
         791     1.01335     1.00389 0.000135133
         792      1.0134      1.0039 0.000135496
         793     1.01345     1.00391 0.000135859
         794     1.01349     1.00392 0.000136222
         795     1.01354     1.00393 0.000136587
         796     1.01359     1.00395 0.000136952
         797     1.01363     1.00396 0.000137319
         798     1.01368     1.00397 0.000137686
         799     1.01373     1.00398 0.000138054
         800     1.01377       1.004 0.000138422
         801     1.01382     1.00401 0.000138792
         802     1.01387     1.00402 0.000139162
         803     1.01391     1.00403 0.000139533
         804     1.01396     1.00404 0.000139905
         805     1.01401     1.00406 0.000140278
         806     1.01406     1.00407 0.000140651
         807      1.0141     1.00408 0.000141025
         808     1.01415     1.00409 0.000141401
         809      1.0142     1.00411 0.000141777
         810     1.01425     1.00412 0.000142153
         811      1.0143     1.00413 0.000142531
         812     1.01435     1.00414  0.00014291
         813      1.0144     1.00416 0.000143289
         814     1.01444     1.00417 0.000143669
         815     1.01449     1.00418  0.00014405
         816     1.01454      1.0042 0.000144432
         817     1.01459     1.00421 0.000144815
         818     1.01464     1.00422 0.000145198
         819     1.01469     1.00423 0.000145582
         820     1.01474     1.00425 0.000145968
         821     1.01479     1.00426 0.000146354
         822     1.01484     1.00427 0.000146741
         823     1.01489     1.00429 0.000147128
         824     1.01494      1.0043 0.000147517
         825     1.01499     1.00431 0.000147906
         826     1.01504     1.00432 0.000148297
         827     1.01509     1.00434 0.000148688
         828     1.01514     1.00435  0.00014908
         829     1.01519     1.00436 0.000149473
         830     1.01525     1.00438 0.000149867
         831      1.0153     1.00439 0.000150262
         832     1.01535      1.0044 0.000150657
         833      1.0154     1.00442 0.000151054
         834     1.01545     1.00443 0.000151451
         835      1.0155     1.00444 0.000151849
         836     1.01556     1.00446 0.000152248
         837     1.01561     1.00447 0.000152648
         838     1.01566     1.00448 0.000153049
         839     1.01571      1.0045 0.000153451
         840     1.01576     1.00451 0.000153854
         841     1.01582     1.00452 0.000154257
         842     1.01587     1.00454 0.000154662
         843     1.01592     1.00455 0.000155067
         844     1.01598     1.00456 0.000155473
         845     1.01603     1.00458  0.00015588
         846     1.01608     1.00459 0.000156288
         847     1.01614      1.0046 0.000156697
         848     1.01619     1.00462 0.000157107
         849     1.01625     1.00463 0.000157518
         850      1.0163     1.00464  0.00015793
         851     1.01635     1.00466 0.000158343
         852     1.01641     1.00467 0.000158756
         853     1.01646     1.00469 0.000159171
         854     1.01652      1.0047 0.000159586
         855     1.01657     1.00471 0.000160003
         856     1.01663     1.00473  0.00016042
         857     1.01668     1.00474 0.000160838
         858     1.01674     1.00476 0.000161257
         859     1.01679     1.00477 0.000161678
         860     1.01685     1.00478 0.000162099
         861     1.01691      1.0048 0.000162521
         862     1.01696     1.00481 0.000162944
         863     1.01702     1.00483 0.000163368
         864     1.01708     1.00484 0.000163793
         865     1.01713     1.00485 0.000164219
         866     1.01719     1.00487 0.000164645
         867     1.01725     1.00488 0.000165073
         868      1.0173      1.0049 0.000165502
         869     1.01736     1.00491 0.000165932
         870     1.01742     1.00493 0.000166362
         871     1.01748     1.00494 0.000166794
         872     1.01753     1.00496 0.000167227
         873     1.01759     1.00497 0.000167661
         874     1.01765     1.00498 0.000168095
         875     1.01771       1.005 0.000168531
         876     1.01777     1.00501 0.000168967
         877     1.01782     1.00503 0.000169405
         878     1.01788     1.00504 0.000169844
         879     1.01794     1.00506 0.000170283
         880       1.018     1.00507 0.000170724
         881     1.01806     1.00509 0.000171166
         882     1.01812      1.0051 0.000171608
         883     1.01818     1.00512 0.000172052
         884     1.01824     1.00513 0.000172497
         885      1.0183     1.00515 0.000172942
         886     1.01836     1.00516 0.000173389
         887     1.01842     1.00518 0.000173837
         888     1.01848     1.00519 0.000174285
         889     1.01854     1.00521 0.000174735
         890      1.0186     1.00522 0.000175186
         891     1.01866     1.00524 0.000175638
         892     1.01873     1.00525 0.000176091
         893     1.01879     1.00527 0.000176545
         894     1.01885     1.00528    0.000177
         895     1.01891      1.0053 0.000177456
         896     1.01897     1.00531 0.000177913
         897     1.01903     1.00533 0.000178371
         898      1.0191     1.00534  0.00017883
         899     1.01916     1.00536 0.000179291
         900     1.01922     1.00537 0.000179752
         901     1.01929     1.00539 0.000180214
         902     1.01935      1.0054 0.000180678
         903     1.01941     1.00542 0.000181143
         904     1.01948     1.00544 0.000181608
         905     1.01954     1.00545 0.000182075
         906      1.0196     1.00547 0.000182543
         907     1.01967     1.00548 0.000183012
         908     1.01973      1.0055 0.000183482
         909      1.0198     1.00551 0.000183953
         910     1.01986     1.00553 0.000184425
         911     1.01993     1.00555 0.000184899
         912     1.01999     1.00556 0.000185373
         913     1.02006     1.00558 0.000185849
         914     1.02012     1.00559 0.000186325
         915     1.02019     1.00561 0.000186803
         916     1.02025     1.00562 0.000187282
         917     1.02032     1.00564 0.000187762
         918     1.02039     1.00566 0.000188243
         919     1.02045     1.00567 0.000188726
