#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         734     2.03667      1.6306   0.0285605
         735     1.86146     1.63092   0.0285234
         736     1.93837     1.63134   0.0284877
         737     2.14204     1.63203   0.0284575
         738     1.93722     1.63244   0.0284219
         739     1.75941     1.63261    0.028384
         740     2.16068     1.63333   0.0283546
         741      2.1073     1.63397   0.0283235
         742     2.18607     1.63471   0.0282951
         743      2.0715      1.6353   0.0282632
         744       2.505     1.63647   0.0282493
         745      2.1024     1.63709   0.0282183
         746     2.08224     1.63769   0.0281868
         747     2.08605     1.63829   0.0281555
         748     2.08894     1.63889   0.0281243
         749     2.01602      1.6394   0.0280912
         750     1.85293     1.63968   0.0280552
         751     1.74992     1.63983   0.0280182
         752     1.96306     1.64026   0.0279843
         753     1.91287     1.64062   0.0279495
         754     1.95391     1.64103   0.0279155
         755     2.33018     1.64195   0.0278934
         756     2.21562     1.64271   0.0278669
         757     2.11626     1.64333   0.0278371
         758     1.98658     1.64378    0.027804
         759     2.93988     1.64549   0.0278198
         760     2.82028     1.64704   0.0278261
         761     2.69452     1.64841   0.0278235
         762     2.57255     1.64963   0.0278134
         763     2.20895     1.65036   0.0277867
         764     2.03164     1.65086   0.0277548
         765     2.47249     1.65193   0.0277393
         766     2.66667     1.65326   0.0277347
         767     2.28269     1.65408   0.0277106
         768     2.45886     1.65513   0.0276944
         769     2.22484     1.65587   0.0276683
         770     2.74579     1.65728   0.0276685
         771      2.6204     1.65853   0.0276608
         772     2.76422     1.65996    0.027662
         773     2.96144     1.66165   0.0276774
         774     3.04553     1.66344   0.0276994
         775     2.96342     1.66511   0.0277144
         776     2.64045     1.66637   0.0277071
         777     2.64527     1.66763   0.0277001
         778     2.01808     1.66808   0.0276682
         779     1.82729     1.66829   0.0276334
         780     2.25811     1.66904   0.0276083
         781     2.07055     1.66956   0.0275778
         782     2.13066     1.67014   0.0275488
         783     2.21743     1.67084   0.0275225
         784     1.98151     1.67124   0.0274902
         785     1.94203     1.67159   0.0274574
         786     1.84324      1.6718   0.0274233
         787     1.88746     1.67208   0.0273898
         788     2.11551     1.67264   0.0273608
         789     1.92677     1.67296   0.0273281
         790     1.96283     1.67333   0.0272959
         791     1.93038     1.67365   0.0272634
         792     2.13741     1.67424   0.0272352
         793     2.16195     1.67485   0.0272078
         794     2.12954     1.67543   0.0271796
         795     2.22226     1.67612   0.0271541
         796     2.06827     1.67661   0.0271245
         797     2.25289     1.67733   0.0271001
         798     2.32084     1.67814   0.0270781
         799     2.84246     1.67959   0.0270834
         800     2.00881     1.68001   0.0270527
         801     2.61099     1.68117   0.0270438
         802     2.79859     1.68256    0.027046
         803     2.85981     1.68403    0.027052
         804     2.92561     1.68557   0.0270624
         805     2.51151      1.6866   0.0270482
         806     1.96586     1.68694   0.0270169
         807     1.75583     1.68703   0.0269835
         808     1.85591     1.68724    0.026951
         809     1.79236     1.68737    0.026918
         810     2.36034      1.6882   0.0268975
         811     2.25375      1.6889   0.0268734
         812     1.97501     1.68925   0.0268426
         813     2.21769      1.6899   0.0268175
         814      1.7733        1.69   0.0267847
         815     2.00214     1.69038   0.0267546
         816      2.1842     1.69099   0.0267287
         817     2.54609     1.69204   0.0267164
         818     2.82984     1.69343     0.02672
         819     3.06469      1.6951   0.0267397
         820     2.56839     1.69617   0.0267283
         821     2.67377     1.69736   0.0267223
         822     2.14179      1.6979   0.0266952
         823     1.95774     1.69821   0.0266647
         824     2.15233     1.69877    0.026638
         825     1.84985     1.69895   0.0266063
         826     1.49877     1.69871   0.0265752
         827     1.76134     1.69878   0.0265432
         828     2.12563      1.6993   0.0265162
         829     2.25043     1.69996   0.0264925
         830     2.27825     1.70066   0.0264698
         831     2.02885     1.70105   0.0264408
         832     2.00703     1.70142   0.0264116
         833      2.0276     1.70181   0.0263828
         834      2.0419     1.70222   0.0263543
         835     2.42881     1.70309   0.0263371
         836     2.60463     1.70417   0.0263277
         837     2.23105      1.7048   0.0263038
         838     2.13916     1.70532   0.0262775
         839     1.76655     1.70539   0.0262463
         840     1.83646     1.70555   0.0262155
         841     1.49516      1.7053   0.0261855
         842      1.6344     1.70521   0.0261545
         843     1.78781     1.70531   0.0261237
         844     2.37129      1.7061   0.0261047
         845     2.16527     1.70664   0.0260794
         846     2.01972     1.70701   0.0260512
         847      2.0064     1.70737   0.0260229
         848     2.24995     1.70801       0.026
         849     2.30864     1.70871    0.025979
         850     2.00412     1.70906   0.0259508
         851     1.79168     1.70916   0.0259205
         852     2.18256     1.70971    0.025896
         853     2.45819     1.71059   0.0258805
         854     2.58103     1.71161   0.0258703
         855     2.44605     1.71247   0.0258543
         856     2.58984     1.71349   0.0258444
         857     2.64279     1.71458    0.025837
         858     2.57335     1.71558   0.0258262
         859      2.0926     1.71602   0.0257999
         860     2.32051     1.71672   0.0257795
         861     2.17709     1.71726   0.0257551
         862     2.30673     1.71794   0.0257343
         863     2.39313     1.71872   0.0257163
         864     2.60374     1.71975    0.025707
         865     2.78168     1.72097   0.0257066
         866     2.67487     1.72208   0.0257005
         867     2.39266     1.72285   0.0256824
         868     2.19169     1.72339   0.0256585
         869     2.22492     1.72397   0.0256355
         870     2.21447     1.72453   0.0256122
         871     2.49478     1.72541   0.0255981
         872     2.32129      1.7261   0.0255779
         873     2.67959     1.72719   0.0255719
         874     1.85242     1.72733    0.025543
         875     2.02531     1.72767   0.0255161
         876     2.31102     1.72834   0.0254956
         877     2.31333     1.72901   0.0254753
         878     2.43059     1.72981   0.0254588
         879     2.77052     1.73099   0.0254574
         880     2.84262     1.73225   0.0254598
         881     2.41956     1.73303   0.0254428
         882     2.41579     1.73381   0.0254257
         883     2.15309     1.73428   0.0254014
         884     2.14831     1.73475    0.025377
         885      2.2402     1.73532   0.0253547
         886     2.17609     1.73582    0.025331
         887     2.50934     1.73669   0.0253174
         888     2.16032     1.73717   0.0252934
         889     2.17626     1.73766   0.0252698
         890     1.99856     1.73796   0.0252431
         891     2.56552     1.73888   0.0252318
         892     1.88773     1.73905   0.0252041
         893     1.87827     1.73921   0.0251764
         894     1.59704     1.73905   0.0251487
         895     2.02149     1.73936   0.0251226
         896     2.07526     1.73974   0.0250973
         897     2.28632     1.74035   0.0250768
         898     1.97949     1.74061   0.0250502
         899      2.1884     1.74111   0.0250273
         900     1.78483     1.74116   0.0249996
         901     1.96713     1.74141   0.0249731
         902     1.97422     1.74167   0.0249467
         903     2.25444     1.74224   0.0249256
         904     2.21983     1.74277   0.0249036
         905      2.0335     1.74309   0.0248781
         906     2.22852     1.74362   0.0248565
         907     2.64775     1.74462    0.024849
         908     2.27987     1.74521   0.0248287
         909      1.9863     1.74547   0.0248028
         910     2.65203     1.74647   0.0247955
         911     2.44313     1.74724   0.0247801
         912     2.22392     1.74776   0.0247584
         913     2.08581     1.74813   0.0247341
         914     2.26071     1.74869   0.0247134
         915     2.58065      1.7496   0.0247031
         916     2.44616     1.75036   0.0246878
         917     2.43466      1.7511   0.0246722
         918     2.74084     1.75218   0.0246688
         919     2.64775     1.75316   0.0246612
         920     2.32965     1.75378   0.0246424
         921     2.23109      1.7543   0.0246211
         922     2.61745     1.75524   0.0246122
         923     2.48486     1.75603   0.0245982
         924     2.38734     1.75671    0.024581
         925     2.18522     1.75718   0.0245588
         926     2.54803     1.75803   0.0245472
         927     2.81652     1.75917   0.0245472
         928     2.67179     1.76015   0.0245405
         929      2.3906     1.76083   0.0245234
         930     2.48241     1.76161   0.0245093
         931     2.45398     1.76235   0.0244943
         932     2.90967     1.76358   0.0244989
         933     2.59773     1.76448    0.024489
         934      2.7103     1.76549   0.0244837
         935      2.9769     1.76679   0.0244917
         936     2.32773     1.76739   0.0244729
         937      2.7184      1.7684   0.0244678
         938     2.39507     1.76907   0.0244509
         939     2.36936     1.76971   0.0244332
         940     2.32555      1.7703   0.0244143
         941     2.17431     1.77073   0.0243922
         942     2.38055     1.77138   0.0243749
         943     2.54695      1.7722   0.0243629
         944     2.58668     1.77306   0.0243524
         945     3.27299     1.77465   0.0243783
         946     2.84433     1.77578   0.0243787
         947     2.46344     1.77651   0.0243638
         948     2.55149     1.77732   0.0243518
         949     2.59899     1.77819   0.0243415
         950     3.14504     1.77963   0.0243584
         951     2.67396     1.78057   0.0243509
         952     2.61381     1.78144    0.024341
         953     2.36786     1.78206   0.0243233
         954     2.05543     1.78235   0.0242995
         955     1.82915     1.78239   0.0242741
         956      1.6706     1.78228    0.024249
         957     1.64591     1.78213    0.024224
         958     1.95538     1.78232   0.0241994
         959     1.70784     1.78224   0.0241743
         960     1.54461     1.78199   0.0241504
         961     1.68365     1.78189   0.0241255
         962     1.67822     1.78178   0.0241007
         963      1.5341     1.78152    0.024077
         964     1.46603      1.7812   0.0240543
         965     1.60394     1.78101     0.02403
         966     1.88908     1.78112   0.0240054
         967     1.66445       1.781   0.0239809
         968     1.82201     1.78105   0.0239562
         969     1.58958     1.78085   0.0239323
         970    0.972567     1.78001   0.0239221
         971    0.925797     1.77913   0.0239136
         972     1.61069     1.77896   0.0238896
         973     1.70804     1.77889   0.0238652
         974     1.85143     1.77896   0.0238408
         975     1.73512     1.77892   0.0238164
         976     1.38332     1.77851   0.0237954
         977     2.02078     1.77876   0.0237724
         978      1.7197      1.7787   0.0237482
         979     2.03702     1.77896   0.0237254
         980     1.35991     1.77854    0.023705
         981     1.66615     1.77842   0.0236811
         982     1.46385      1.7781   0.0236592
         983     1.84047     1.77817   0.0236352
         984       1.738     1.77812   0.0236112
         985     2.27353     1.77863   0.0235926
         986     1.98229     1.77883   0.0235696
         987      1.7592     1.77881   0.0235457
         988      1.5827     1.77862   0.0235227
         989     1.67138     1.77851   0.0234992
         990     1.64183     1.77837   0.0234758
         991     1.71396      1.7783   0.0234522
         992      1.9365     1.77846   0.0234291
         993     1.68758     1.77837   0.0234057
         994     2.06696     1.77866    0.023384
         995     2.08211     1.77897   0.0233625
         996     2.49414     1.77969     0.02335
         997     2.72981     1.78064   0.0233461
         998     2.25594     1.78111   0.0233275
         999      2.3878     1.78172   0.0233121
        1000     2.33757     1.78228   0.0232954
        1001     2.62816     1.78312   0.0232874
        1002     2.43223     1.78377   0.0232732
        1003     2.22236     1.78421   0.0232541
        1004     1.58386     1.78401   0.0232318
        1005     1.55315     1.78378   0.0232098
        1006      1.4016      1.7834   0.0231899
        1007     1.85538     1.78347   0.0231669
        1008     1.96717     1.78365   0.0231447
        1009     2.42981     1.78429   0.0231306
        1010     1.71952     1.78423   0.0231078
        1011       1.838     1.78428    0.023085
        1012      2.0428     1.78454   0.0230636
        1013     2.03989     1.78479   0.0230422
        1014     1.98422     1.78499   0.0230203
        1015     2.31249     1.78551   0.0230035
        1016     2.62225     1.78633   0.0229956
        1017     2.23161     1.78677   0.0229772
        1018     2.49971     1.78747   0.0229653
        1019     2.59178     1.78826   0.0229563
        1020     2.14629     1.78861   0.0229365
        1021     2.06635     1.78888   0.0229156
        1022     2.19388     1.78928   0.0228966
        1023     2.18091     1.78966   0.0228774
        1024     2.26186     1.79012   0.0228597
        1025     2.44432     1.79076   0.0228463
        1026     2.06753     1.79103   0.0228257
        1027     2.34455     1.79157   0.0228098
        1028     2.21432     1.79198   0.0227913
        1029     2.40922     1.79258   0.0227771
        1030     2.04644     1.79282   0.0227563
        1031      2.0327     1.79306   0.0227354
        1032     1.50339     1.79278   0.0227151
        1033     1.47225     1.79247   0.0226952
        1034     1.46938     1.79215   0.0226754
        1035     1.26712     1.79165   0.0226592
        1036     1.07478     1.79095   0.0226479
        1037     1.48708     1.79066   0.0226279
        1038     1.68337     1.79056   0.0226064
        1039     1.39593     1.79018   0.0225878
        1040     1.40716     1.78981   0.0225691
        1041     1.92462     1.78994   0.0225478
        1042     2.07974     1.79022   0.0225279
        1043     1.86859     1.79029   0.0225064
        1044     1.94456     1.79044   0.0224853
        1045     2.02391     1.79066   0.0224649
        1046     1.77964     1.79065   0.0224434
        1047     1.83403      1.7907    0.022422
        1048     1.98825     1.79088   0.0224014
        1049     2.23546     1.79131   0.0223841
        1050     2.45069     1.79194   0.0223716
        1051     2.08195     1.79221    0.022352
        1052     2.28461     1.79268   0.0223356
        1053      2.0157     1.79289   0.0223154
        1054        1.72     1.79282   0.0222944
        1055     1.50552     1.79255   0.0222749
        1056     1.84027     1.79259   0.0222539
        1057     2.23835     1.79302   0.0222368
        1058     2.08292     1.79329   0.0222175
        1059     2.04721     1.79353   0.0221978
        1060     1.86721      1.7936   0.0221769
        1061     1.73053     1.79354   0.0221561
        1062     1.58292     1.79334   0.0221362
        1063     1.92729     1.79347   0.0221157
        1064     1.97656     1.79364   0.0220956
        1065     2.09441     1.79392   0.0220766
        1066     2.39152     1.79448    0.022063
        1067     2.16026     1.79483    0.022045
        1068     2.41554     1.79541    0.022032
        1069     3.17459      1.7967   0.0220492
        1070     2.55495     1.79741   0.0220399
        1071     2.58311     1.79814   0.0220316
        1072     2.46241     1.79876   0.0220197
        1073     2.80545      1.7997   0.0220192
        1074      2.6703     1.80051   0.0220136
        1075     2.20927     1.80089   0.0219964
        1076      2.2987     1.80135   0.0219808
        1077     1.97981     1.80152   0.0219611
        1078     1.91587     1.80162   0.0219409
        1079     1.61554     1.80145   0.0219213
        1080     2.04705     1.80168   0.0219022
        1081     1.81994     1.80169   0.0218819
        1082     1.59968     1.80151   0.0218625
        1083     1.47296      1.8012   0.0218444
        1084      1.5793       1.801   0.0218252
        1085      1.3888     1.80062   0.0218084
        1086     1.45691      1.8003   0.0217906
        1087     1.56506     1.80009   0.0217716
        1088     1.52326     1.79983   0.0217531
        1089     1.54948      1.7996   0.0217344
        1090     1.73483     1.79954   0.0217145
        1091     1.67259     1.79943   0.0216949
        1092     1.68497     1.79932   0.0216753
        1093      1.9054     1.79942   0.0216557
        1094     1.99397      1.7996   0.0216366
        1095     1.93946     1.79972   0.0216172
        1096     2.06493     1.79997   0.0215989
        1097     2.00738     1.80016     0.02158
        1098     2.04175     1.80038   0.0215615
        1099     1.72982     1.80031   0.0215419
        1100     1.42215     1.79997   0.0215251
        1101     1.65383     1.79984    0.021506
        1102     1.87506      1.7999   0.0214866
        1103     1.80639     1.79991   0.0214671
        1104      1.9346     1.80003    0.021448
        1105     1.97458     1.80019   0.0214291
        1106      1.8246     1.80021   0.0214098
        1107     1.94551     1.80034   0.0213908
        1108     1.85469     1.80039   0.0213716
        1109     1.61111     1.80022    0.021353
        1110     1.69033     1.80012    0.021334
        1111     1.65753     1.79999   0.0213152
        1112     1.65599     1.79986   0.0212964
        1113     1.61124     1.79969   0.0212779
        1114     1.14395     1.79911    0.021267
        1115     1.16406     1.79854   0.0212555
        1116     1.50075     1.79827   0.0212382
        1117       1.507     1.79801   0.0212208
        1118     1.44758      1.7977   0.0212041
        1119     1.88334     1.79777   0.0211853
        1120     1.90767     1.79787   0.0211666
        1121     1.42957     1.79754   0.0211503
        1122     1.58168     1.79735   0.0211323
        1123      1.6806     1.79725   0.0211137
        1124     1.48164     1.79696   0.0210968
        1125     1.45158     1.79666   0.0210803
        1126      1.2895     1.79621   0.0210664
        1127     1.50015     1.79594   0.0210493
        1128     1.67056     1.79583    0.021031
        1129     1.57094     1.79563   0.0210133
        1130     1.56774     1.79543   0.0209956
        1131     1.70638     1.79535   0.0209772
        1132     1.36751     1.79498   0.0209621
        1133      1.6282     1.79483   0.0209441
        1134      2.1056      1.7951   0.0209274
        1135     2.50676     1.79573   0.0209184
        1136     2.03016     1.79594    0.020901
        1137     1.62223     1.79578   0.0208832
        1138     1.89675     1.79587    0.020865
        1139     1.95518     1.79601   0.0208472
        1140     2.11334     1.79629   0.0208307
        1141      2.2426     1.79668   0.0208161
        1142     2.19372     1.79703   0.0208008
        1143     2.01894     1.79722   0.0207835
        1144     1.52717     1.79699   0.0207667
        1145     1.99311     1.79716   0.0207493
        1146     2.12709     1.79745   0.0207332
        1147     2.13589     1.79774   0.0207172
        1148     1.90891     1.79784   0.0206994
        1149     1.96096     1.79798   0.0206818
        1150     1.83144     1.79801   0.0206639
        1151     1.74979     1.79797    0.020646
        1152      2.1474     1.79827   0.0206303
        1153     2.41911     1.79881   0.0206194
        1154     2.10428     1.79907   0.0206032
        1155     2.25779     1.79947   0.0205892
        1156     1.94245     1.79959   0.0205718
        1157     2.14666     1.79989   0.0205562
        1158     1.99044     1.80006   0.0205391
        1159     1.74158     1.80001   0.0205214
        1160      1.8404     1.80004   0.0205038
        1161     2.06365     1.80027   0.0204874
        1162     2.31746     1.80072   0.0204746
        1163     2.36786      1.8012   0.0204628
        1164     2.25097     1.80159   0.0204488
        1165     2.14647     1.80189   0.0204334
        1166     1.97055     1.80203   0.0204164
        1167     1.95753     1.80216   0.0203994
        1168     1.89681     1.80224   0.0203821
        1169     2.33668      1.8027   0.0203697
        1170     2.36968     1.80319   0.0203581
        1171     2.05279      1.8034   0.0203418
        1172     2.33532     1.80385   0.0203295
        1173     2.20312     1.80419   0.0203151
        1174     2.24651     1.80457   0.0203012
        1175     2.06269     1.80479   0.0202852
        1176     1.71635     1.80471    0.020268
        1177     2.08447     1.80495   0.0202522
        1178     2.22593     1.80531   0.0202382
        1179     2.40692     1.80582   0.0202274
        1180     2.13763      1.8061   0.0202123
        1181     1.74086     1.80605   0.0201952
        1182     2.38649     1.80654   0.0201841
        1183       2.394     1.80703   0.0201731
        1184     2.38182     1.80752    0.020162
        1185     2.22063     1.80787    0.020148
        1186     2.39368     1.80836    0.020137
        1187     2.12061     1.80862   0.0201218
        1188     1.79755     1.80862   0.0201048
        1189     1.81405     1.80862   0.0200879
        1190     1.93978     1.80873   0.0200713
        1191     2.09608     1.80897   0.0200559
        1192     2.31174     1.80939   0.0200436
        1193     2.30605     1.80981   0.0200311
        1194     2.30359     1.81022   0.0200186
        1195     2.26481      1.8106   0.0200054
        1196     2.80784     1.81144   0.0200061
        1197     2.49035       1.812   0.0199974
        1198     2.41132      1.8125    0.019987
        1199     2.31719     1.81293   0.0199747
        1200     1.73101     1.81286   0.0199582
